#wavelength	flux
167071.6388	1.79E-02
167113.4119	1.79E-02
167155.1954	1.79E-02
167196.9894	1.79E-02
167238.7938	1.79E-02
167280.6087	1.79E-02
167322.434	1.78E-02
167364.2698	1.78E-02
167406.1161	1.78E-02
167447.9728	1.78E-02
167489.84	1.78E-02
167531.7176	1.77E-02
167573.6058	1.77E-02
167615.5044	1.77E-02
167657.4134	1.77E-02
167699.333	1.77E-02
167741.263	1.77E-02
167783.2035	1.76E-02
167825.1545	1.76E-02
167867.116	1.76E-02
167909.088	1.76E-02
167951.0705	1.76E-02
167993.0635	1.76E-02
168035.0669	1.75E-02
168077.0809	1.75E-02
168119.1054	1.75E-02
168161.1404	1.75E-02
168203.1859	1.75E-02
168245.2419	1.74E-02
168287.3084	1.74E-02
168329.3855	1.74E-02
168371.473	1.74E-02
168413.5711	1.74E-02
168455.6797	1.74E-02
168497.7989	1.73E-02
168539.9285	1.73E-02
168582.0687	1.73E-02
168624.2195	1.73E-02
168666.3808	1.73E-02
168708.5526	1.72E-02
168750.735	1.72E-02
168792.9279	1.72E-02
168835.1313	1.72E-02
168877.3454	1.72E-02
168919.5699	1.71E-02
168961.8051	1.71E-02
169004.0508	1.71E-02
169046.307	1.70E-02
169088.5738	1.70E-02
169130.8512	1.70E-02
169173.1392	1.69E-02
169215.4377	1.69E-02
169257.7468	1.68E-02
169300.0665	1.67E-02
169342.3967	1.65E-02
169384.7376	1.63E-02
169427.089	1.61E-02
169469.4511	1.63E-02
169511.8237	1.65E-02
169554.2069	1.66E-02
169596.6007	1.67E-02
169639.0051	1.67E-02
169681.4201	1.67E-02
169723.8457	1.67E-02
169766.282	1.67E-02
169808.7288	1.67E-02
169851.1862	1.67E-02
169893.6543	1.67E-02
169936.133	1.67E-02
169978.6223	1.67E-02
170021.1222	1.67E-02
170063.6328	1.67E-02
170106.1539	1.67E-02
170148.6857	1.67E-02
170191.2282	1.66E-02
170233.7813	1.66E-02
170276.345	1.66E-02
170318.9194	1.66E-02
170361.5044	1.66E-02
170404.1	1.66E-02
170446.7063	1.65E-02
170489.3233	1.65E-02
170531.9509	1.65E-02
170574.5892	1.65E-02
170617.2381	1.65E-02
170659.8977	1.65E-02
170702.568	1.64E-02
170745.2489	1.64E-02
170787.9405	1.64E-02
170830.6428	1.64E-02
170873.3558	1.64E-02
170916.0794	1.64E-02
170958.8137	1.63E-02
171001.5587	1.63E-02
171044.3144	1.63E-02
171087.0808	1.63E-02
171129.8579	1.63E-02
171172.6456	1.63E-02
171215.4441	1.62E-02
171258.2533	1.62E-02
171301.0732	1.62E-02
171343.9037	1.62E-02
171386.745	1.62E-02
171429.597	1.61E-02
171472.4597	1.61E-02
171515.3332	1.61E-02
171558.2173	1.61E-02
171601.1122	1.61E-02
171644.0178	1.60E-02
171686.9341	1.60E-02
171729.8612	1.60E-02
171772.799	1.60E-02
171815.7475	1.60E-02
171858.7067	1.60E-02
171901.6768	1.60E-02
171944.6575	1.60E-02
171987.649	1.59E-02
172030.6512	1.59E-02
172073.6642	1.59E-02
172116.688	1.59E-02
172159.7225	1.59E-02
172202.7678	1.59E-02
172245.8238	1.59E-02
172288.8906	1.58E-02
172331.9682	1.58E-02
172375.0565	1.58E-02
172418.1556	1.58E-02
172461.2655	1.58E-02
172504.3861	1.58E-02
172547.5176	1.58E-02
172590.6598	1.57E-02
172633.8128	1.57E-02
172676.9766	1.57E-02
172720.1512	1.57E-02
172763.3366	1.57E-02
172806.5328	1.57E-02
172849.7398	1.56E-02
172892.9576	1.56E-02
172936.1862	1.56E-02
172979.4256	1.56E-02
173022.6758	1.56E-02
173065.9369	1.56E-02
173109.2087	1.56E-02
173152.4914	1.55E-02
173195.7849	1.55E-02
173239.0892	1.55E-02
173282.4043	1.55E-02
173325.7303	1.55E-02
173369.0671	1.55E-02
173412.4148	1.54E-02
173455.7732	1.54E-02
173499.1426	1.54E-02
173542.5227	1.54E-02
173585.9137	1.54E-02
173629.3156	1.54E-02
173672.7283	1.54E-02
173716.1519	1.53E-02
173759.5863	1.53E-02
173803.0316	1.53E-02
173846.4877	1.53E-02
173889.9547	1.53E-02
173933.4326	1.53E-02
173976.9214	1.52E-02
174020.421	1.52E-02
174063.9315	1.52E-02
174107.4529	1.52E-02
174150.9851	1.52E-02
174194.5283	1.52E-02
174238.0823	1.52E-02
174281.6472	1.51E-02
174325.223	1.51E-02
174368.8098	1.51E-02
174412.4074	1.51E-02
174456.0159	1.51E-02
174499.6353	1.51E-02
174543.2656	1.50E-02
174586.9068	1.50E-02
174630.559	1.50E-02
174674.222	1.50E-02
174717.896	1.50E-02
174761.5809	1.50E-02
174805.2767	1.50E-02
174848.9834	1.49E-02
174892.7011	1.49E-02
174936.4297	1.49E-02
174980.1692	1.49E-02
175023.9197	1.49E-02
175067.6811	1.49E-02
175111.4535	1.48E-02
175155.2367	1.48E-02
175199.031	1.48E-02
175242.8362	1.48E-02
175286.6523	1.48E-02
175330.4794	1.48E-02
175374.3175	1.48E-02
175418.1665	1.47E-02
175462.0265	1.47E-02
175505.8974	1.47E-02
175549.7793	1.47E-02
175593.6722	1.47E-02
175637.5761	1.47E-02
175681.4909	1.46E-02
175725.4167	1.46E-02
175769.3535	1.46E-02
175813.3013	1.46E-02
175857.2601	1.46E-02
175901.2299	1.46E-02
175945.2106	1.46E-02
175989.2024	1.45E-02
176033.2051	1.45E-02
176077.2189	1.45E-02
176121.2437	1.45E-02
176165.2794	1.45E-02
176209.3262	1.45E-02
176253.384	1.45E-02
176297.4528	1.44E-02
176341.5327	1.44E-02
176385.6235	1.44E-02
176429.7254	1.44E-02
176473.8383	1.44E-02
176517.9622	1.44E-02
176562.0972	1.44E-02
176606.2432	1.43E-02
176650.4002	1.43E-02
176694.5683	1.43E-02
176738.7474	1.43E-02
176782.9376	1.43E-02
176827.1388	1.43E-02
176871.351	1.43E-02
176915.5744	1.42E-02
176959.8087	1.42E-02
177004.0542	1.42E-02
177048.3107	1.42E-02
177092.5783	1.42E-02
177136.8569	1.42E-02
177181.1466	1.42E-02
177225.4474	1.41E-02
177269.7592	1.41E-02
177314.0822	1.41E-02
177358.4162	1.41E-02
177402.7613	1.41E-02
177447.1175	1.41E-02
177491.4848	1.41E-02
177535.8631	1.40E-02
177580.2526	1.40E-02
177624.6532	1.40E-02
177669.0648	1.40E-02
177713.4876	1.40E-02
177757.9215	1.40E-02
177802.3665	1.40E-02
177846.8226	1.39E-02
177891.2898	1.39E-02
177935.7681	1.39E-02
177980.2576	1.39E-02
178024.7582	1.39E-02
178069.2699	1.39E-02
178113.7927	1.39E-02
178158.3267	1.39E-02
178202.8718	1.38E-02
178247.4281	1.38E-02
178291.9954	1.38E-02
178336.574	1.38E-02
178381.1636	1.38E-02
178425.7645	1.38E-02
178470.3764	1.38E-02
178514.9996	1.37E-02
178559.6338	1.37E-02
178604.2793	1.37E-02
178648.9359	1.37E-02
178693.6037	1.37E-02
178738.2826	1.37E-02
178782.9727	1.37E-02
178827.674	1.36E-02
178872.3865	1.36E-02
178917.1101	1.36E-02
178961.8449	1.36E-02
179006.5909	1.36E-02
179051.3481	1.36E-02
179096.1165	1.36E-02
179140.8961	1.35E-02
179185.6869	1.35E-02
179230.4889	1.35E-02
179275.302	1.35E-02
179320.1264	1.35E-02
179364.962	1.35E-02
179409.8088	1.35E-02
179454.6668	1.35E-02
179499.5361	1.34E-02
179544.4165	1.34E-02
179589.3082	1.34E-02
179634.2111	1.34E-02
179679.1252	1.34E-02
179724.0506	1.34E-02
179768.9871	1.34E-02
179813.935	1.33E-02
179858.894	1.33E-02
179903.8643	1.33E-02
179948.8459	1.33E-02
179993.8386	1.32E-02
180038.8427	1.32E-02
180083.858	1.33E-02
180128.8845	1.32E-02
180173.9223	1.32E-02
180218.9714	1.32E-02
180264.0317	1.32E-02
180309.1033	1.32E-02
180354.1862	1.32E-02
180399.2803	1.32E-02
180444.3857	1.31E-02
180489.5024	1.31E-02
180534.6304	1.31E-02
180579.7697	1.31E-02
180624.9202	1.31E-02
180670.082	1.31E-02
180715.2552	1.31E-02
180760.4396	1.30E-02
180805.6353	1.30E-02
180850.8423	1.30E-02
180896.0606	1.30E-02
180941.2902	1.30E-02
180986.5312	1.30E-02
181031.7834	1.30E-02
181077.047	1.29E-02
181122.3218	1.29E-02
181167.608	1.29E-02
181212.9056	1.29E-02
181258.2144	1.28E-02
181303.5346	1.28E-02
181348.8661	1.28E-02
181394.2089	1.27E-02
181439.5631	1.27E-02
181484.9286	1.27E-02
181530.3055	1.27E-02
181575.6937	1.27E-02
181621.0932	1.27E-02
181666.5041	1.27E-02
181711.9264	1.27E-02
181757.36	1.27E-02
181802.805	1.27E-02
181848.2613	1.27E-02
181893.729	1.27E-02
181939.2081	1.27E-02
181984.6985	1.27E-02
182030.2004	1.27E-02
182075.7135	1.27E-02
182121.2381	1.27E-02
182166.7741	1.26E-02
182212.3214	1.26E-02
182257.8801	1.26E-02
182303.4503	1.26E-02
182349.0318	1.26E-02
182394.6247	1.26E-02
182440.229	1.26E-02
182485.8447	1.26E-02
182531.4718	1.26E-02
182577.1104	1.25E-02
182622.7603	1.25E-02
182668.4217	1.25E-02
182714.0944	1.25E-02
182759.7786	1.25E-02
182805.4742	1.25E-02
182851.1813	1.25E-02
182896.8997	1.25E-02
182942.6296	1.24E-02
182988.3709	1.24E-02
183034.1237	1.24E-02
183079.8879	1.24E-02
183125.6636	1.24E-02
183171.4507	1.24E-02
183217.2492	1.24E-02
183263.0592	1.24E-02
183308.8806	1.23E-02
183354.7135	1.23E-02
183400.5579	1.23E-02
183446.4137	1.23E-02
183492.281	1.23E-02
183538.1598	1.23E-02
183584.05	1.23E-02
183629.9517	1.23E-02
183675.8649	1.22E-02
183721.7896	1.22E-02
183767.7257	1.22E-02
183813.6733	1.22E-02
183859.6324	1.22E-02
183905.6031	1.22E-02
183951.5852	1.22E-02
183997.5788	1.22E-02
184043.5839	1.21E-02
184089.6005	1.21E-02
184135.6286	1.21E-02
184181.6682	1.21E-02
184227.7193	1.21E-02
184273.7819	1.21E-02
184319.8561	1.21E-02
184365.9418	1.21E-02
184412.039	1.20E-02
184458.1477	1.20E-02
184504.268	1.20E-02
184550.3998	1.20E-02
184596.5431	1.20E-02
184642.6979	1.20E-02
184688.8643	1.20E-02
184735.0423	1.20E-02
184781.2318	1.20E-02
184827.4328	1.19E-02
184873.6454	1.19E-02
184919.8695	1.19E-02
184966.1052	1.19E-02
185012.3525	1.19E-02
185058.6113	1.19E-02
185104.8817	1.19E-02
185151.1637	1.19E-02
185197.4572	1.18E-02
185243.7623	1.18E-02
185290.079	1.18E-02
185336.4073	1.18E-02
185382.7471	1.18E-02
185429.0985	1.18E-02
185475.4616	1.18E-02
185521.8362	1.18E-02
185568.2224	1.17E-02
185614.6202	1.17E-02
185661.0296	1.17E-02
185707.4506	1.17E-02
185753.8832	1.17E-02
185800.3275	1.17E-02
185846.7833	1.17E-02
185893.2508	1.17E-02
185939.7298	1.17E-02
185986.2205	1.16E-02
186032.7229	1.16E-02
186079.2368	1.16E-02
186125.7624	1.16E-02
186172.2996	1.16E-02
186218.8484	1.16E-02
186265.4089	1.16E-02
186311.9811	1.16E-02
186358.5648	1.15E-02
186405.1602	1.15E-02
186451.7673	1.15E-02
186498.386	1.15E-02
186545.0164	1.15E-02
186591.6585	1.15E-02
186638.3122	1.15E-02
186684.9775	1.15E-02
186731.6545	1.15E-02
186778.3432	1.14E-02
186825.0436	1.14E-02
186871.7557	1.14E-02
186918.4794	1.14E-02
186965.2148	1.14E-02
187011.9619	1.14E-02
187058.7207	1.14E-02
187105.4912	1.14E-02
187152.2734	1.14E-02
187199.0672	1.13E-02
187245.8728	1.13E-02
187292.6901	1.13E-02
187339.5191	1.13E-02
187386.3597	1.13E-02
187433.2121	1.13E-02
187480.0763	1.13E-02
187526.9521	1.13E-02
187573.8396	1.12E-02
187620.7389	1.12E-02
187667.6499	1.12E-02
187714.5727	1.12E-02
187761.5071	1.12E-02
187808.4533	1.12E-02
187855.4112	1.12E-02
187902.3809	1.12E-02
187949.3623	1.12E-02
187996.3555	1.11E-02
188043.3604	1.11E-02
188090.3771	1.11E-02
188137.4055	1.11E-02
188184.4457	1.11E-02
188231.4977	1.11E-02
188278.5614	1.11E-02
188325.6368	1.11E-02
188372.7241	1.11E-02
188419.8231	1.10E-02
188466.9339	1.10E-02
188514.0565	1.10E-02
188561.1908	1.10E-02
188608.337	1.10E-02
188655.4949	1.10E-02
188702.6646	1.10E-02
188749.8462	1.10E-02
188797.0395	1.10E-02
188844.2446	1.09E-02
188891.4615	1.09E-02
188938.6902	1.09E-02
188985.9308	1.09E-02
189033.1831	1.09E-02
189080.4473	1.09E-02
189127.7232	1.09E-02
189175.011	1.09E-02
189222.3106	1.09E-02
189269.6221	1.08E-02
189316.9454	1.08E-02
189364.2805	1.08E-02
189411.6274	1.08E-02
189458.9862	1.08E-02
189506.3568	1.08E-02
189553.7393	1.08E-02
189601.1336	1.08E-02
189648.5397	1.08E-02
189695.9578	1.08E-02
189743.3876	1.07E-02
189790.8294	1.07E-02
189838.2829	1.07E-02
189885.7484	1.07E-02
189933.2257	1.07E-02
189980.7149	1.07E-02
190028.216	1.07E-02
190075.7289	1.07E-02
190123.2538	1.07E-02
190170.7905	1.06E-02
190218.3391	1.06E-02
190265.8995	1.06E-02
190313.4719	1.06E-02
190361.0562	1.06E-02
190408.6523	1.06E-02
190456.2604	1.06E-02
190503.8804	1.06E-02
190551.5123	1.06E-02
190599.156	1.05E-02
190646.8117	1.05E-02
190694.4794	1.05E-02
190742.1589	1.05E-02
190789.8503	1.05E-02
190837.5537	1.05E-02
190885.269	1.05E-02
190932.9963	1.05E-02
190980.7354	1.05E-02
191028.4865	1.05E-02
191076.2496	1.04E-02
191124.0246	1.04E-02
191171.8115	1.04E-02
191219.6104	1.04E-02
191267.4212	1.04E-02
191315.244	1.04E-02
191363.0787	1.04E-02
191410.9254	1.04E-02
191458.7841	1.04E-02
191506.6547	1.03E-02
191554.5373	1.03E-02
191602.4319	1.03E-02
191650.3385	1.03E-02
191698.257	1.03E-02
191746.1875	1.03E-02
191794.13	1.03E-02
191842.0845	1.03E-02
191890.0509	1.03E-02
191938.0294	1.03E-02
191986.0198	1.02E-02
192034.0223	1.02E-02
192082.0368	1.02E-02
192130.0632	1.02E-02
192178.1017	1.02E-02
192226.1522	1.02E-02
192274.2147	1.02E-02
192322.2892	1.02E-02
192370.3757	1.02E-02
192418.4743	1.02E-02
192466.5849	1.01E-02
192514.7075	1.01E-02
192562.8421	1.01E-02
192610.9888	1.01E-02
192659.1475	1.01E-02
192707.3183	1.01E-02
192755.5011	1.01E-02
192803.6959	1.01E-02
192851.9028	1.01E-02
192900.1218	1.00E-02
192948.3528	1.00E-02
192996.5959	1.00E-02
193044.851	1.00E-02
193093.1182	1.00E-02
193141.3975	9.99E-03
193189.6888	9.98E-03
193237.9922	9.97E-03
193286.3077	9.96E-03
193334.6353	9.95E-03
193382.9749	9.94E-03
193431.3267	9.93E-03
193479.6905	9.92E-03
193528.0664	9.91E-03
193576.4544	9.90E-03
193624.8546	9.89E-03
193673.2668	9.88E-03
193721.6911	9.87E-03
193770.1275	9.86E-03
193818.5761	9.85E-03
193867.0367	9.84E-03
193915.5095	9.83E-03
193963.9944	9.82E-03
194012.4914	9.81E-03
194061.0005	9.80E-03
194109.5218	9.79E-03
194158.0552	9.78E-03
194206.6007	9.77E-03
194255.1584	9.76E-03
194303.7282	9.75E-03
194352.3102	9.74E-03
194400.9043	9.73E-03
194449.5105	9.72E-03
194498.1289	9.71E-03
194546.7595	9.70E-03
194595.4022	9.69E-03
194644.0571	9.68E-03
194692.7241	9.67E-03
194741.4034	9.66E-03
194790.0947	9.65E-03
194838.7983	9.64E-03
194887.514	9.63E-03
194936.242	9.62E-03
194984.9821	9.61E-03
195033.7344	9.60E-03
195082.4988	9.59E-03
195131.2755	9.58E-03
195180.0644	9.56E-03
195228.8655	9.55E-03
195277.6787	9.54E-03
195326.5042	9.53E-03
195375.3419	9.52E-03
195424.1918	9.51E-03
195473.0539	9.49E-03
195521.9282	9.48E-03
195570.8147	9.47E-03
195619.7135	9.46E-03
195668.6245	9.45E-03
195717.5477	9.45E-03
195766.4832	9.44E-03
195815.4309	9.43E-03
195864.3908	9.42E-03
195913.363	9.42E-03
195962.3474	9.41E-03
196011.344	9.40E-03
196060.353	9.39E-03
196109.3741	9.38E-03
196158.4075	9.38E-03
196207.4532	9.37E-03
196256.5112	9.36E-03
196305.5814	9.35E-03
196354.6639	9.34E-03
196403.7586	9.33E-03
196452.8657	9.32E-03
196501.985	9.31E-03
196551.1165	9.30E-03
196600.2604	9.29E-03
196649.4166	9.29E-03
196698.585	9.28E-03
196747.7658	9.27E-03
196796.9588	9.26E-03
196846.1642	9.25E-03
196895.3818	9.24E-03
196944.6118	9.23E-03
196993.854	9.22E-03
197043.1086	9.21E-03
197092.3755	9.20E-03
197141.6547	9.19E-03
197190.9462	9.18E-03
197240.25	9.17E-03
197289.5662	9.17E-03
197338.8947	9.16E-03
197388.2356	9.15E-03
197437.5888	9.14E-03
197486.9543	9.13E-03
197536.3321	9.12E-03
197585.7223	9.11E-03
197635.1249	9.10E-03
197684.5398	9.09E-03
197733.9671	9.08E-03
197783.4067	9.07E-03
197832.8587	9.06E-03
197882.323	9.05E-03
197931.7997	9.04E-03
197981.2888	9.03E-03
198030.7903	9.02E-03
198080.3041	9.01E-03
198129.8303	9.01E-03
198179.3689	9.00E-03
198228.9199	8.99E-03
198278.4833	8.98E-03
198328.0591	8.97E-03
198377.6472	8.96E-03
198427.2478	8.95E-03
198476.8608	8.95E-03
198526.4861	8.94E-03
198576.1239	8.93E-03
198625.7741	8.92E-03
198675.4367	8.91E-03
198725.1117	8.90E-03
198774.7991	8.89E-03
198824.499	8.89E-03
198874.2113	8.88E-03
198923.936	8.87E-03
198973.6732	8.86E-03
199023.4228	8.85E-03
199073.1848	8.84E-03
199122.9592	8.83E-03
199172.7462	8.82E-03
199222.5455	8.81E-03
199272.3573	8.81E-03
199322.1816	8.80E-03
199372.0183	8.79E-03
199421.8675	8.78E-03
199471.7292	8.77E-03
199521.6033	8.76E-03
199571.4899	8.75E-03
199621.3889	8.74E-03
199671.3005	8.74E-03
199721.2245	8.73E-03
199771.161	8.72E-03
199821.11	8.71E-03
199871.0714	8.70E-03
199921.0454	8.69E-03
199971.0319	8.66E-03
200021.0308	8.65E-03
200071.0423	8.66E-03
200121.0662	8.66E-03
200171.1027	8.65E-03
200221.1517	8.64E-03
200271.2132	8.63E-03
200321.2872	8.62E-03
200371.3737	8.62E-03
200421.4728	8.61E-03
200471.5844	8.60E-03
200521.7085	8.59E-03
200571.8451	8.58E-03
200621.9943	8.57E-03
200672.156	8.56E-03
200722.3303	8.55E-03
200772.5171	8.55E-03
200822.7164	8.54E-03
200872.9283	8.53E-03
200923.1528	8.52E-03
200973.3898	8.51E-03
201023.6394	8.50E-03
201073.9015	8.49E-03
201124.1762	8.49E-03
201174.4635	8.48E-03
201224.7634	8.47E-03
201275.0758	8.46E-03
201325.4008	8.45E-03
201375.7384	8.44E-03
201426.0886	8.43E-03
201476.4514	8.43E-03
201526.8267	8.42E-03
201577.2147	8.41E-03
201627.6152	8.40E-03
201678.0284	8.39E-03
201728.4541	8.38E-03
201778.8925	8.38E-03
201829.3435	8.37E-03
201879.8071	8.36E-03
201930.2833	8.35E-03
201980.7721	8.34E-03
202031.2736	8.33E-03
202081.7877	8.32E-03
202132.3144	8.32E-03
202182.8537	8.31E-03
202233.4057	8.30E-03
202283.9703	8.29E-03
202334.5476	8.28E-03
202385.1375	8.27E-03
202435.74	8.27E-03
202486.3553	8.26E-03
202536.9831	8.25E-03
202587.6236	8.24E-03
202638.2768	8.23E-03
202688.9427	8.22E-03
202739.6212	8.22E-03
202790.3124	8.21E-03
202841.0163	8.20E-03
202891.7328	8.19E-03
202942.462	8.18E-03
202993.2039	8.17E-03
203043.9585	8.16E-03
203094.7258	8.16E-03
203145.5058	8.15E-03
203196.2985	8.14E-03
203247.1038	8.13E-03
203297.9219	8.12E-03
203348.7527	8.11E-03
203399.5962	8.10E-03
203450.4524	8.09E-03
203501.3213	8.09E-03
203552.203	8.08E-03
203603.0973	8.07E-03
203654.0044	8.06E-03
203704.9242	8.05E-03
203755.8568	8.04E-03
203806.802	8.02E-03
203857.7601	8.01E-03
203908.7308	8.00E-03
203959.7143	7.99E-03
204010.7106	7.97E-03
204061.7196	7.95E-03
204112.7413	7.93E-03
204163.7759	7.90E-03
204214.8231	7.87E-03
204265.8832	7.82E-03
204316.956	7.74E-03
204368.0415	7.63E-03
204419.1399	7.58E-03
204470.251	7.67E-03
204521.3749	7.75E-03
204572.5116	7.79E-03
204623.6611	7.82E-03
204674.8233	7.83E-03
204725.9984	7.84E-03
204777.1862	7.84E-03
204828.3869	7.85E-03
204879.6003	7.85E-03
204930.8266	7.84E-03
204982.0656	7.84E-03
205033.3175	7.83E-03
205084.5822	7.83E-03
205135.8597	7.82E-03
205187.15	7.82E-03
205238.4532	7.81E-03
205289.7691	7.80E-03
205341.0979	7.80E-03
205392.4396	7.79E-03
205443.7941	7.78E-03
205495.1614	7.78E-03
205546.5415	7.77E-03
205597.9346	7.76E-03
205649.3404	7.75E-03
205700.7591	7.75E-03
205752.1907	7.74E-03
205803.6351	7.73E-03
205855.0924	7.72E-03
205906.5626	7.72E-03
205958.0456	7.71E-03
206009.5415	7.70E-03
206061.0503	7.69E-03
206112.5719	7.69E-03
206164.1064	7.68E-03
206215.6539	7.67E-03
206267.2142	7.66E-03
206318.7874	7.65E-03
206370.3735	7.65E-03
206421.9724	7.64E-03
206473.5843	7.63E-03
206525.2091	7.62E-03
206576.8468	7.62E-03
206628.4975	7.61E-03
206680.161	7.60E-03
206731.8374	7.59E-03
206783.5268	7.59E-03
206835.2291	7.58E-03
206886.9443	7.57E-03
206938.6725	7.56E-03
206990.4135	7.56E-03
207042.1676	7.55E-03
207093.9345	7.54E-03
207145.7144	7.53E-03
207197.5073	7.52E-03
207249.3131	7.52E-03
207301.1318	7.51E-03
207352.9635	7.50E-03
207404.8082	7.49E-03
207456.6658	7.49E-03
207508.5364	7.48E-03
207560.42	7.47E-03
207612.3166	7.46E-03
207664.2261	7.46E-03
207716.1486	7.45E-03
207768.084	7.44E-03
207820.0325	7.43E-03
207871.994	7.43E-03
207923.9684	7.42E-03
207975.9558	7.41E-03
208027.9563	7.40E-03
208079.9697	7.40E-03
208131.9962	7.39E-03
208184.0356	7.38E-03
208236.0881	7.37E-03
208288.1535	7.37E-03
208340.232	7.36E-03
208392.3236	7.35E-03
208444.4281	7.34E-03
208496.5457	7.34E-03
208548.6763	7.33E-03
208600.8199	7.32E-03
208652.9766	7.31E-03
208705.1463	7.31E-03
208757.329	7.30E-03
208809.5249	7.29E-03
208861.7337	7.28E-03
208913.9556	7.27E-03
208966.1906	7.27E-03
209018.4386	7.26E-03
209070.6997	7.25E-03
209122.9739	7.24E-03
209175.2611	7.24E-03
209227.5614	7.23E-03
209279.8748	7.22E-03
209332.2012	7.21E-03
209384.5408	7.20E-03
209436.8934	7.19E-03
209489.2591	7.19E-03
209541.6379	7.18E-03
209594.0298	7.17E-03
209646.4348	7.16E-03
209698.8529	7.15E-03
209751.2841	7.14E-03
209803.7285	7.13E-03
209856.1859	7.12E-03
209908.6565	7.10E-03
209961.1401	7.09E-03
210013.6369	7.07E-03
210066.1468	7.05E-03
210118.6699	7.02E-03
210171.2061	7.02E-03
210223.7554	7.02E-03
210276.3178	7.03E-03
210328.8934	7.04E-03
210381.4822	7.04E-03
210434.0841	7.04E-03
210486.6991	7.04E-03
210539.3273	7.03E-03
210591.9687	7.03E-03
210644.6232	7.02E-03
210697.2909	7.02E-03
210749.9717	7.01E-03
210802.6658	7.01E-03
210855.373	7.00E-03
210908.0934	7.00E-03
210960.8269	6.99E-03
211013.5737	6.98E-03
211066.3336	6.98E-03
211119.1067	6.97E-03
211171.8931	6.96E-03
211224.6926	6.96E-03
211277.5053	6.95E-03
211330.3312	6.94E-03
211383.1704	6.94E-03
211436.0227	6.93E-03
211488.8883	6.92E-03
211541.767	6.92E-03
211594.659	6.91E-03
211647.5643	6.90E-03
211700.4827	6.90E-03
211753.4144	6.89E-03
211806.3593	6.88E-03
211859.3175	6.88E-03
211912.2889	6.87E-03
211965.2735	6.86E-03
212018.2714	6.86E-03
212071.2825	6.85E-03
212124.3069	6.84E-03
212177.3446	6.84E-03
212230.3955	6.83E-03
212283.4597	6.82E-03
212336.5371	6.82E-03
212389.6279	6.81E-03
212442.7318	6.80E-03
212495.8491	6.80E-03
212548.9797	6.79E-03
212602.1235	6.78E-03
212655.2806	6.77E-03
212708.451	6.77E-03
212761.6347	6.76E-03
212814.8317	6.75E-03
212868.042	6.75E-03
212921.2657	6.74E-03
212974.5026	6.73E-03
